name,publisher,price,auther,translator,publish year,ISBN,num of pages,page / price
درباره‌ی ترجمه‌ی کردی به فارسی,علم,85500.0,مظفری ، فواد,,1401,9786222461263,272,3.181
داستان زندگی من: به انضمام نامه‌ها (1887 - ...,علم,139500.0,کلر ، هلن,,1400,9789644055071,442,3.168
در محاصره‌ی ابلهان: چهارگونه رفتار انسانی (یا چگونه ...,علم,112500.0,اریکسون ، تامس,,1400,9786222462482,356,3.164
پسامارکسیسم و پسامارکسیسم,علم,85500.0,تاجیک ، محمدرضا,,1392,9789642244935,270,3.158
والدین سمی همسر: راهکارهای دوستانه برای محافظت از ...,علم,103500.0,فوروارد ، سوزان,,1400,9786222462345,326,3.15
داستان‌ها و پیام‌ها در مثنوی به ضمیمه صد ...,علم,175500.0,میرهاشمی ، مرتضی,,1392,9789642245581,552,3.145
"اندیشه‌های کوانتومی مولانا ""پیوند علم و عرفان""",علم,157500.0,فرشاد ، محسن,,1401,9789644055768,494,3.137
گوهر دریای عشق (تفسیر عرفانی سوره یوسف) بحرالمحبه ...,علم,157500.0,غزالی ، احمدبن‌محمد,,1400,9786222461218,488,3.098
بچه انفجاری: رویکردی جدید برای فرزندپروری و فهمیدن ...,علم,85500.0,گرین ، راس,,1395,9789642248421,264,3.088
زبان فراموش شده کودکان: بر بنیان انگاره‌های جورج ...,علم,94500.0,فایرستون ، لیلیان,,1400,9786222462710,288,3.048
شجاعت ناتمام,علم,85500.0,هانگر ، جسیکا,,1398,9789642249848,260,3.041
شمس من و خدای من: پژوهشی درباره‌ی زندگی ...,علم,166500.0,عباس‌داکانی ، پرویز,,1400,9789642240111,504,3.027
101 اندیشمند لیبرال,علم,72000.0,باتلر ، ایمون,,1400,9786222462901,216,3.0
ستارگان بر مسیر خویش,علم,99000.0,آسیموف ، آیزاک,,1400,9786222462895,296,2.99
فرهنگ‌نامه تخصصی مشاوره,علم,229500.0,کاظمیان ، سمیه,,1394,9789642247639,682,2.972
کانون تمرکز: روشی اثبات شده برای ساده‌کردن زندگی، ...,علم,85500.0,تریسی ، برایان,,1398,9786222461317,252,2.947
نظر عین‌القضاة همدانی در مورد ابلیس و ارتباط ...,علم,85500.0,مستعلی‌پارسا ، غلامرضا,,1400,9789642242191,252,2.947
روان‌شناسی شادی: درک خود,علم,225000.0,نجمی ، رابرت‌الیاس,,1398,9789642249800,662,2.942
استعاره‌هایی که با آن‌ها زندگی می‌کنیم,علم,121500.0,لاکوف ، جورج,,1401,9789642246984,356,2.93
پالایش اجتماعی معرفت,علم,85500.0,محمدی‌اصل ، عباس,,1393,9789644058424,250,2.924
الگویی از یک مدرسه مدرن به سبک ایرانی: ...,علم,85500.0,ناظری ، مهرداد,,1401,9786222461393,250,2.924
رسانه و نظریه اجتماعی,علم,139500.0,هزمندهلش ، دیوید,,1392,9789642245369,406,2.91
خواب گران,علم,99000.0,چندلر ، ریموند,,1401,9786222460105,284,2.869
زمانی که تن نه می گوید: بهای فشار ...,علم,148500.0,ماته ، گابور,,1400,9786222462444,426,2.869
قلتشن دیوان,علم,85500.0,جمال‌زاده ، سیدمحمدعلی,,1401,9786222462055,244,2.854
تشخیص و درمان اختلالات شخصیت بر اساس DSM-5 ...,علم,157500.0,اسپری ، لن,,1400,9786222461799,448,2.844
از قانون طلایی رابطه کشتن خودشیفته,علم,67500.0,سایمون ، جی‌اچ.,,1400,9786222462925,192,2.844
روانشناسی یادگیری در آموزش,علم,157500.0,بیتس ، باب,,1401,9786222462369,448,2.844
مطالعات انتقادی (نظریه‌های انتقادی معاصر در نقد ادبیات ...,علم,85500.0,رشیدی ، صادق,,1393,9789642246786,242,2.83
مجمره: رساله در عطرکشی (در تعریف عطر و ...,علم,85500.0,کرمانی ، محمدکریم‌بن‌ابراهیم,,1393,9789642246380,242,2.83
ارزیابی مشارکتی روستایی: انسان‌شناسی روستایی، مطالعه موردی در ...,علم,85500.0,,,1392,9789642245222,242,2.83
آگاهی از زمان در پدیدارشناسی هوسرل,علم,99000.0,حسن‌پور ، علیرضا,,1400,9789642245666,280,2.828
نامه‌ها: متن کامل رسالات ری‌را,علم,139500.0,,,1392,9789644050664,394,2.824
قصه‌خوانان در تاریخ اسلام و ایران,علم,103500.0,جعفریان ، رسول,,1400,9786222463045,292,2.821
مهرآسا,علم,135000.0,صلاحی ، نیلوفر,,1393,9789642244225,380,2.815
ماثورات در ترازو: گفتارها و جستارهایی درباره اخبار ...,علم,139500.0,جهانبخش ، جویا,,1393,9789642246595,392,2.81
برگزیده‌ی مقالات والتر بنیامین (بنجامین): کار هنر در ...,علم,85500.0,بنیامین ، والتر,,1399,9789642245994,240,2.807
مدل چین: شایسته‌سالاری سیاسی و محدودیت‌های دموکراسی,علم,202500.0,بل ، دانیل‌ای.,,1400,9786222463243,568,2.805
مقدمه‌ای بر توسعه مکان محور اقتصاد و سیاست‌ها,علم,121500.0,سراوالی ، گیلبرتو,,1395,9789642247820,340,2.798
اتاق شگفتی‌ها,علم,76500.0,ساندرل ، ژولین,,1398,9789642249749,214,2.797
رمان‌ها چگونه می‌اندیشند؟: گستره‌های فردیت‌گرایی از ۱۷۱۹ تا ...,علم,103500.0,آرمسترانگ ، نانسی,,1401,9786222463212,288,2.783
بهبود ارتباط جنسی: رویکردی حل مسئله محور برای ...,علم,112500.0,وینچ ، جان‌پی,,1400,9789642246564,312,2.773
علیت گرایشی روی باسکار، کارل پوپر,علم,85500.0,محمدی ، علیرضا,,1401,9786222463021,236,2.76
هشت مقاله درباره آمریکاستیزی,علم,85500.0,,,1394,9789642246779,236,2.76
سامان سیاسی در جوامع دستخوش دگرگونی,علم,247500.0,هانتینگتون ، ساموئل,,1400,9789644051999,682,2.756
شوپنهاور و نیچه,علم,157500.0,زیمل ، گئورگ,,1401,9789642242177,432,2.743
یادگیری زندگی با هم,علم,121500.0,,,1397,9789642247417,332,2.733
ترفندهای کنترل ذهن و غلبه بر آن با ...,علم,67500.0,,اعتمادی‌عیدگاهی ، سارا,1400,9786222463199,184,2.726
عکسهای دو نفره,علم,139500.0,جمشیدی ، اسماعیل,,1393,9789644053368,380,2.724
تاریخ کودکی در ایران (از آغاز عصر ناصری ...,علم,76500.0,حاتمی ، زهرا,,1401,9789642248339,208,2.719
ترجمه و تحلیل انتقادی گفتمان: رویکرد نشانه‌شناسی,علم,121500.0,قهرمانی ، مریم,,1393,9789642246434,330,2.716
قدرت علی ساختارهای اجتماعی: ظهور، ساختار و عاملیت,علم,85500.0,الدر-واس ، دیو,,1398,9786222461256,232,2.713
نشانه‌شناسی فرهنگی تاریخ ادبیات و تئاتر ایران (1330 ...,علم,85500.0,شهبازی ، رامتین,,1393,9789642246540,232,2.713
انقلاب دینی و ساختارهای اجتماعی,علم,175500.0,حسینی ، حسین,,1392,9789642245543,476,2.712
جوهره زوج‌درمانی: دانستن اینکه چه باید کرد و ...,علم,175500.0,واچتل ، الن‌اف.,,1398,9786222460259,474,2.701
درخت سخن، بار دانش: مجموعه مقالات دکتر جلیل ...,علم,175500.0,,,1394,9789642247196,472,2.689
جامع المقدمات: 277 مقدمه برای کتابهای منتشره توسط ...,علم,166500.0,جعفریان ، رسول,,1392,9789642245277,446,2.679
پنج پرتره,علم,67500.0,,,1400,9786222463038,180,2.667
مبانی برنامه‌ریزی شهری,علم,85500.0,هیراسکار ، جی.کی.,,1392,9789642245291,228,2.667
پیدایش مخاطب تازه و سبک نو در ادبیات ...,علم,76500.0,جوادی‌یگانه ، محمدرضا,,1394,9789642247257,204,2.667
بهبود ارتباط جنسی: رویکردی حل مسئله محور برای ...,علم,99000.0,وینچ ، جان‌پی,,1401,9789642246571,262,2.646
آیین زندگی: چگونه تشویش و نگرانی را از ...,علم,175500.0,کارنگی ، دیل,,1401,9789642249794,464,2.644
جامعه‌شناسی هنر ایران,علم,220500.0,طاهرپور ، نصرت‌السادات,,1400,9786222462857,582,2.639
خاطرات و شایعات,علم,130500.0,کری ، جیم,,1401,9786222463380,344,2.636
من، در شبی تاریک از خانه‌ی خاموشم بیرون ...,علم,85500.0,هانتکه ، پتر,,1399,9789642240647,224,2.62
بازگشت به عشق: با الهام از دوره‌ای در ...,علم,121500.0,ویلیامسن ، ماریان,,1398,9786222461195,318,2.617
بدنی جدید بساز: چگونه روح قدسی و مواد ...,علم,153000.0,ویلولدو ، آلبرتو,,1401,9786222463267,400,2.614
کتابشناسی خواب و رویا و گفتاری در خواب‌شناسی ...,علم,139500.0,رحمانیان ، داریوش,,1397,9789642248988,364,2.609
مبانی روانشناسی (مختصر و مفید),علم,121500.0,عبدالملکی ، سعید,,1394,9789642247851,316,2.601
قدرت زمان: یک دستورالعمل آزموده‌ شده برای آن ...,علم,175500.0,تریسی ، برایان,,1398,9786222461270,454,2.587
دیدن امر نامرئی در نظریه کاندینسکی,علم,99000.0,هانری ، میشل,,1401,9786222463144,256,2.586
تحلیل روان‌شناختی پدیده داعش با تاکید بر روان‌شناسی ...,علم,85500.0,عبدالملکی ، سعید,,1396,9789642247738,220,2.573
نشانه‌شناسی کاربردی,علم,112500.0,سجودی ، فرزان,,1398,9789644059568,286,2.542
شرکتهای ملی نفت: به سوی فعالیت جهانی و ...,علم,202500.0,مهدی‌زاده ، محمدرضا,,1392,9789642245246,512,2.528
علم و آزادی: مجموعه مقالات میرزا ابوالحسن‌خان فروغی,علم,85500.0,,,1396,9789642248377,216,2.526
غزالی: احیاگر اسلام,علم,85500.0,اورمزبی ، اریک‌لین,,1395,9789642248124,216,2.526
روش‌های پژوهش در تئاتر و اجرا,علم,175500.0,کرشاو ، باز,,1399,9786222460211,440,2.507
عشق آگاهانه و انرژی جنسی و آفرینندگی,علم,49500.0,بنت ، جان‌گدالفین,,1401,9789642245970,124,2.505
مبانی و مسائل زیباشناسی: امکان زیباشناسی از دوره ...,علم,121500.0,بختیاریان ، مریم,,1399,9786222462352,304,2.502
فلسفه وحی در سنت مسیحی,علم,85500.0,شاه‌آبادی ، حمید,,1394,9789642247219,212,2.48
بلم سنگی,علم,175500.0,ساراماگو ، ژوزه,,1396,9789642249053,434,2.473
اندیشه‌های تقریبی ابوالفتوح رازی,علم,112500.0,مهریزی ، مهدی,,1396,9789642248827,278,2.471
راسپوتین,علم,130500.0,تروایا ، هانری,,1401,9786222461300,320,2.452
وارث نبی: زندگی علی‌ابن‌ابی‌طالب (ع),علم,148500.0,عباس ، حسن,,1401,9786222463274,362,2.438
بچه‌های مصرف‌گرا: فرزندانمان را در برابر یورش تبلیغات ...,علم,121500.0,لین ، سوزان,,1398,9789642248896,296,2.436
بر زورق نور: مقالاتی چند در موضوعات حدیثی,علم,112500.0,نفیسی ، شادی,,1396,9789642248735,272,2.418
مهارت‌های زندگی در آموزه‌های کهن,علم,112500.0,استوار ، زهره,,1394,9789642245444,272,2.418
عالم ربانی: مجموعه مقالات بزرگداشت آخوند خراسانی,علم,202500.0,,,1393,9789642246403,488,2.41
اعتیاد به اینترنت (دستنامه و راهنمای ارزیابی و ...,علم,112500.0,یانگ ، کیمبرلی‌اس.,,1398,9786222460112,268,2.382
اخبار مشاهیر ادب معاصر در مطبوعات (از دوره ...,علم,175500.0,نورمحمدی ، مهدی,,1398,9786222460075,418,2.382
بیوتن,علم,202500.0,امیرخانی ، رضا,,1401,9789642248025,480,2.37
بررسی متون طنزآمیز عامیانه ایرانی (گونه‌شناسی شخصیت‌ها و ...,علم,85500.0,,,1392,9789642245840,200,2.339
فوت‌و‌فن مصاحبه شغلی و استخدامی: مجموعه پرسش‌ها و ...,علم,139500.0,کادور ، جان,,1399,9786222461683,326,2.337
غریبانه,علم,175500.0,موسوی ، سیدعلیرضا,,1393,9789642245604,408,2.325
موسیقی و ذکر در تمدن ایران زمین,علم,166500.0,پهلوان ، کیوان,,1393,9789642246359,382,2.294
مقالات و رسالات تاریخی (بیست و هفت مقاله ...,علم,355500.0,جعفریان ، رسول,,1392,9789642245055,812,2.284
بر بال ملائک: جشن‌نامه حجت‌الاسلام و المسلمین سیدعلی ...,علم,495000.0,,,1399,9786222462376,1122,2.267
جشن‌نامه استاد سیداحمد حسینی اشکوری,علم,540000.0,,,1392,9789642245727,1224,2.267
سوترای الماسی که خواب و خیال را می‌برد: ...,علم,85500.0,نات‌هان ، تیک,,1401,9786222463366,192,2.246
"مددکاری اجتماعی (کار با جامعه) ""مددکاری جامعه‌ای""",علم,85500.0,سام‌آرام ، عزت‌الله,,1392,9789642245345,192,2.246
بیانیه برای باران: شعر و زندگی سیدعلی صالحی,علم,121500.0,,,1394,9789642247264,272,2.239
فلسفه دین هگل,علم,139500.0,فلاح‌رفیع ، علی,,1396,9789642242962,312,2.237
مبانی زوج‌درمانی و خانواده‌درمانی,علم,99000.0,نظری ، علی‌محمد,,1401,9789644057489,220,2.222
هدف خدا از خلقت,علم,202500.0,پویان ، مرتضی,,1393,9789642245918,450,2.222
آن شب ...,علم,229500.0,دقیقی ، فاطمه,,1393,9789642243105,508,2.214
تلخ و شیرین,علم,139500.0,جمال‌زاده ، سیدمحمدعلی,,1401,9786222462208,308,2.208
موقع آمدن نان بخر,علم,121500.0,یاشار ، شرمین,,1401,9786222463052,268,2.206
جان کلام فلسفه اطلاعات,علم,85500.0,فلوریدی ، لوچانو,,1397,9789642249077,188,2.199
اوصاف الاشراف,علم,76500.0,نصیرالدین‌طوسی ، محمدبن‌محمد,,1398,9786222461188,168,2.196
برنامه‌ریزی و توسعه در ایران,علم,148500.0,بالدوین ، جورج بی.,,1401,9789642247479,326,2.195
زندگی‌نامه و خاطرات سیاسی سیدمحمدعلی کشاورز‌صدر,علم,175500.0,,,1393,9789642246281,384,2.188
شاعر تاریخ: یادگارنامه محمدابراهیم باستانی پاریزی,علم,292500.0,,,1394,9789642247127,640,2.188
درباره اگزیستانسیالیسم,علم,99000.0,تانزر ، مارک‌بزیل,,1401,9786222463359,216,2.182
فانتزی‌های عاشقانه: میزگردی دو نفره درباره‌ی عشق,علم,139500.0,ناظری ، مهرداد,,1393,9789642246144,304,2.179
طرح‌های تحلیل واریانس رویکرد مفهومی و محاسباتی همراه ...,علم,382500.0,گامست ، گلن,,1395,9789642247998,832,2.175
تفکر انتقادی: (مجموعه مقالاتی در نقد آثار فلسفی ...,علم,112500.0,صلواتی ، عبدالله,,1394,9789642247554,244,2.169
ویتگنشتاین,علم,148500.0,اسلوگا ، هانس‌دی,,1401,9786222463410,322,2.168
جامعه‌شناسی ادراک عاشقانه,علم,103500.0,ناظری ، مهرداد,,1399,9786222461430,224,2.164
شکوه عشق ... جلد دوم رمان: و اما ...,علم,220500.0,ثامنی ، نسرین,,1394,9789642240074,476,2.159
گرگ بیابان,علم,121500.0,هسه ، هرمان,,1401,9786222460372,262,2.156
دست‌یابی به هدف,علم,175500.0,تریسی ، برایان,,1398,9789642249787,378,2.154
سه دختر حوا,علم,202500.0,شفق ، الیف,,1401,9789642248926,436,2.153
نوآوری: تفکر موفقیت آمیز برای رساندن کسب و ...,علم,85500.0,کراینر ، استوارت,,1399,9786222460761,184,2.152
تاثیر دکارت بر فلسفه‌های معاصر و علوم انسانی,علم,112500.0,کاتینگهام ، جان,,1399,9786222461348,242,2.151
بر فراز عقل و عشق (امام محمد غزالی ...,علم,175500.0,ریاضی ، حشمت‌الله,,1393,9789642245253,376,2.142
اوج موفقیت,علم,220500.0,تریسی ، برایان,,1398,9789642249770,472,2.141
دختر مولانا,علم,121500.0,مافروی ، موریل,,1398,9786222461157,260,2.14
ده جستار در جنگ‌های صلیبی: پژوهشی از انجمن ...,علم,166500.0,,,1393,9789642243570,356,2.138
گنگ گویا (دویست و بیست و سه قصه ...,علم,121500.0,شهبازی ، ایرج,,1393,9789642245796,258,2.123
از دربند تا قطیف: گزارشی از گفتگوهای مسیحی ...,علم,355500.0,جعفریان ، رسول,,1395,9789642248117,754,2.121
کوری,علم,175500.0,ساراماگو ، ژوزه,,1400,9789644050695,370,2.108
خودت را بشناس: روش‌های عملی خودشناسی و تحلیل ...,علم,85500.0,محمدی ، بیوک,,1398,9789642246519,180,2.105
قدرت گزینه‌های کمتر: هنر محدود ساختن خود به ...,علم,85500.0,بابوتا ، لئو,,1396,9789642248551,180,2.105
نخستین زنان صوفی همراه با متن کامل ذکر ...,علم,229500.0,,,1399,9786222460341,482,2.1
عطر,علم,130500.0,زوسکیند ، پاتریک,,1401,9789642249978,274,2.1
وینیل پیشتاز: داستان دیسک طلایی وویجر,علم,220500.0,اس‍ک‍ات‌ ، جاناتان,,1401,9786222463328,462,2.095
ازدواج از توهم تا واقعیت: ماهیت ازدواج خود ...,علم,139500.0,آزاد ، پیمان,,1393,9789642246083,292,2.093
وقتی نیچه گریست,علم,229500.0,یالوم ، اروین‌دی.,,1400,9789642249855,480,2.092
محمد (ص) و آیات خدا: قرآن و آینده ...,علم,103500.0,ابوزید ، نصرحامد,,1393,9789642245871,216,2.087
آموزش ویراستاری و درست‌نویسی,علم,202500.0,ذوالفقاری ، حسن,,1401,9789642247431,418,2.064
آواشناسی فیزیکی با استفاده از رایانه,علم,112500.0,نوربخش ، ماندانا,,1392,9789642245710,232,2.062
توفیق ادب,علم,85500.0,مردیها ، مرتضی,,1399,9789642249015,176,2.058
پاسخ خاموش,علم,85500.0,پراتر ، هیو,,1400,9786222462727,176,2.058
در حوالی همین کوچه‌ها (گفتگوهایی در زمینه فرهنگ ...,علم,229500.0,فاضلی ، نعمت‌الله,,1393,9789642246694,472,2.057
آموزش تندخوانی: برنامه تندخوانی و فراگیری در هفت ...,علم,121500.0,فرانک ، استانلی,,1401,9789642249527,248,2.041
پازل‌های عشق: یادداشت‌هایی در حوزه جامعه‌شناسی عشق و ...,علم,121500.0,ناظری ، مهرداد,,1398,9789642247233,248,2.041
خرد جمعی,علم,229500.0,سوروویکی ، جیمز,,1401,9789642249824,466,2.031
فیزیک و متافیزیک,علم,175500.0,فرشاد ، محسن,,1400,9786222462659,356,2.028
قصه عشق,علم,99000.0,سگال ، اریک,,1393,9789644058158,200,2.02
عرفان و فیزیک جدید,علم,99000.0,تالبوت ، مایکل,,1394,9789642244249,200,2.02
زندگی 3/0,علم,265500.0,تگمارک ، مکس,,1401,9786222463786,536,2.019
یادداشت‌های آنتون چخوف,علم,85500.0,چخوف ، آنتون‌پاولوویچ,,1401,9786222461751,172,2.012
آکویناس و فلسفه‌ی ذهن,علم,121500.0,کنی ، آنتونی‌جان‌پاتریک,,1398,9789642247295,244,2.008
استعاره,علم,139500.0,پانتر ، دیوید,,1397,9789642247110,280,2.007
زندگی پی,علم,265500.0,مارتل ، یان,,1396,9789642249169,532,2.004
پیوندهای علم و عرفان,علم,355500.0,فرشاد ، محسن,,1398,9789642248520,712,2.003
جمعیت و رفاه اجتماعی,علم,99000.0,سام‌آرام ، عزت‌الله,,1393,9789642246366,198,2.0
قهرمان زندگی خود باش,علم,99000.0,بایندر ، دیانا,,1393,9789642244829,198,2.0
درمان شناختی برای بیماران مستعد خودکشی: کاربردهای علمی ...,علم,292500.0,ونزل ، ایمی,,1400,9786222462635,584,1.997
اعتیاد به ذهن میمونی (برنامه‌ای را تغییر دهید ...,علم,229500.0,بنوا ، ژی.اف.,,1401,9786222463991,458,1.996
جهان در آینه زبان: یا، چرا جهان در ...,علم,202500.0,دویچر ، گای,,1401,9786222463342,404,1.995
تیک نات هان: برگزیده‌ای از نوشته‌ها,علم,121500.0,نات‌هان ، تیک,,1401,9786222463700,242,1.992
مبانی عرفان و تصوف ( بر اساس سرفصل ...,علم,121500.0,قاسمی‌پرشکوه ، سعید,,1401,9786222463403,242,1.992
برگزیده متون نثر فارسی برای غیرفارسی‌زبانان,علم,85500.0,خدیش ، پگاه,,1393,9789642245802,170,1.988
زوج‌درمانی طرحواره‌مدار: راهنمای متخصصان برای بهبود روابط,علم,229500.0,سمیئونه-دی‌فرانچسکو ، کیارا,,1401,9789642249916,456,1.987
پناه‌بر دی‌تی: دفترچه خیالات روزانه,علم,202500.0,مردیها ، مرتضی,,1401,9786222463571,402,1.985
شیر سیاه,علم,175500.0,شفق ، الیف,,1400,9789642248995,348,1.983
هزار منزل عشق: درباره زندگی، افکار و آثار ...,علم,229500.0,عباسی‌داکانی ، پرویز,,1393,9789642245390,454,1.978
تاریخ محاصره لیسبون,علم,220500.0,ساراماگو ، ژوزه,,1400,9786222462512,436,1.977
زندگی با آنچه هست!: وادی روشن‌بینی,علم,121500.0,آزاد ، پیمان,,1401,9789642246243,240,1.975
درمان مبتنی بر پذیرش و تعهد: مجموعه‌ای از ...,علم,121500.0,بیلیچ ، لیندا,,1395,9789642247981,240,1.975
شورش جانوران: پایان طبیعت به شکلی که ما ...,علم,121500.0,امیر ، فهیم,,1400,9786222462611,240,1.975
نشانه‌شناسی فرهنگی,علم,202500.0,لوتمان ، یوری,,1401,9789642243488,400,1.975
"زندگی واقعی است تنها زمانی که ""من هستم""",علم,103500.0,گرجیف ، گیورگس‌ایوانوویچ,,1399,9789642242993,204,1.971
دیدگاههایی از زندگی واقعی: سخنرانی‌های آغازین گورجیف,علم,166500.0,گرجیف ، گیورگس‌ایوانوویچ,,1398,9789642244591,328,1.97
فلسفه‌ی ریچارد رورتی,علم,85500.0,رومانا ، ریچارد,,1393,9789642245741,168,1.965
مکان‌نگاری خشونت,علم,85500.0,هان ، بیونگ-چول,,1401,9786222463946,168,1.965
مارسل پروست و نشانه‌ها,علم,139500.0,دولوز ، ژیل,,1400,9789642242078,274,1.964
زمین نو: بیدارشدن نسبت به هدف زندگی‌‌تان,علم,139500.0,تول ، اکهارت,,1401,9786222463427,274,1.964
بازی علم,علم,175500.0,مک‌کین ، کاروین,,1401,9786222463304,344,1.96
اجرا و نگارش پژوهش کیفی,علم,220500.0,هالیدی ، آدریان,,1394,9789642247226,432,1.959
مصرف کننده پست مدرن,علم,121500.0,سالومون ، مایکل‌آر.,,1398,9786222461065,238,1.959
در جستجوی قانون (میرزایوسف‌خان مستشارالدوله تبریزی),علم,112500.0,پاشازاده ، غلامعلی,,1392,9789642245239,220,1.956
هند، قدرتی جهانی در قرن بیست و یکم ...,علم,220500.0,,دهشیری ، محمدرضا,1399,9786222461720,430,1.95
روابط معلم و دانش‌آموز,علم,166500.0,گینات ، حییم‌‌جی.,,1401,9789642240302,324,1.946
رویارویی با گایا,علم,121500.0,لاتور ، برونو,,1399,9786222461881,236,1.942
یکی بود یکی نبود,علم,121500.0,جمال‌زاده ، سیدمحمدعلی,,1401,9786222462048,236,1.942
سیاحت‌نامه ایران 1900 - 1902م / 1278 - ...,علم,148500.0,لندور ، آرنولدهنری‌سویج,,1401,9786222463939,288,1.939
مقدمه‌های هگل بر پدیدارشناسی روح و زیباشناسی,علم,202500.0,,عبادیان ، محمود,1396,9789644059995,392,1.936
چگونه باید زندگی کرد؟: پشنهاداتی برای انتخاب‌های درست ...,علم,166500.0,اورتیلی ، ایلبر,,1401,9786222463311,322,1.934
مقیاس‌های سنجش بازاریابی: راهنمای سنجش عملکرد بازاریابی,علم,265500.0,فریس ، پل,,1392,9789642244843,512,1.928
سیاست شهرک‌سازی اسرائیل,علم,121500.0,حسین ، غازی,,1397,9789642247547,234,1.926
روح، ماده، کائنات,علم,166500.0,فرشاد ، محسن,,1400,9786222462741,320,1.922
خدا و محدوده عقل: سی. اس. لوئیس، دیوید ...,علم,139500.0,ویلنبرگ ، اریک‌جوزف,,1401,9789642247028,268,1.921
معلم عشق باش: هفت اصل بهبود تمایلات بر ...,علم,112500.0,جمبالسکی ، جرالد,,1398,9786222461164,216,1.92
صبحانه با سقراط: سفر (فلسفی) خارق‌العاده در یک ...,علم,112500.0,اسمیت ، رابرت‌رولند,,1397,9789642248322,216,1.92
عکاس‌باشی,علم,112500.0,رهبری‌شمیرانی ، امین,,1392,9789642244478,216,1.92
طبیعت استبداد,علم,112500.0,کواکبی ، سیدعبدالرحمن,,1400,9789642242979,216,1.92
تجربه نزدیک به مرگ,علم,85500.0,ایدی ، بتی‌جین,,1398,9786222461171,164,1.918
متون سیاسی - مذهبی دوره پهلوی (شامل چهارده ...,علم,855000.0,,,1398,9789642249589,1640,1.918
درمان راه‌حل - محور (نظریه، پژوهش و کاربست),علم,175500.0,مک‌دونالد ، السدرج.,,1400,9789642248001,336,1.915
تعارض‌های درون ما: نظریه‌ی سازنده روان‌رنجوری,علم,175500.0,هورنی ، کارن,,1401,9789642242108,336,1.915
قنبرعلی,علم,166500.0,,,1401,9786222462246,318,1.91
برنامه‌ریزی استراتژیک در مدیریت شهری,علم,121500.0,سنایی ، علی,,1394,9789642247844,232,1.909
30 روز (عادات‌تان را تغییر دهید تا زندگی‌تان ...,علم,121500.0,رکلاو ، مارک,,1401,9786222463847,232,1.909
لی لی,علم,319500.0,کورتازار ، خولیو,,1396,9789642249084,608,1.903
پستچی همیشه دو بار زنگ می‌زند,علم,85500.0,کین ، جیمزمالاهان,,1399,9786222460280,162,1.895
شرحی بر دیالکتیک روی بسکار,علم,85500.0,افروغ ، عماد,,1394,9789642247561,162,1.895
معرفی اتیسم,علم,85500.0,فریث ، یوتا,,1400,9789642246502,162,1.895
ربط علم طبیعی به الهیات,علم,103500.0,آستین ، ویلیام‌اچ,,1394,9789642247424,196,1.894
سرخ‌گلی غنچه مثال: گزیده‌ای از مخزن‌الاسرار نظامی (به ...,علم,121500.0,میرهاشمی ، مرتضی,,1393,9789642246854,230,1.893
نگاه عرفانی به وجود: بررسی تفسیر عرفانی سهل ...,علم,265500.0,باورینگ ، گرهارد,,1400,9789642246205,502,1.891
دین ایران باستان,علم,256500.0,دوشن‌گیمن ، ژاک,,1398,9786222460785,484,1.887
توحیدگرایی و صلح,علم,112500.0,افروغ ، عماد,,1393,9789642246182,212,1.884
مفاهیم اصلی در فلسفه شرقی,علم,229500.0,ل‍ی‍م‍ن‌ ، اول‍ی‍ور,,1401,9786222460532,432,1.882
ماجراجوئی‌های فیزیک‌دان قرن بیستم ریچارد فاین‌من,علم,229500.0,لیتون ، رالف,,1396,9789642248780,432,1.882
پایی در کوی ایران,علم,319500.0,قادری ، حاتم,,1392,9789642243976,600,1.878
خنده‌ی عارفان (براساس منابع اهل سنت),علم,103500.0,رحمن ، جمال,,1401,9786222463540,194,1.874
خرد هستی,علم,166500.0,فرشاد ، محسن,,1400,9789642244614,312,1.874
گفتگوها در باب دین طبیعی,علم,166500.0,هیوم ، دیوید,,1397,9789642241446,312,1.874
تصویربرداری راداری در سنجش از دور,علم,229500.0,ریچاردز ، جان‌آلن,,1393,9789642246557,430,1.874
هنر تفکر انتقادی‬‏‫ (پرسش‌های درست و استدلال‌های زیرکانه),علم,85500.0,راذرفورد ، آلبرت,,1401,9786222463779,160,1.871
مبانی فلسفه هنر نیچه: زیبایی. والایی. کمال,علم,85500.0,پیروز ، عبدالحسن,,1399,9789642247035,160,1.871
مدیریت تجربه مصرف‌کننده و هیجان,علم,85500.0,کاپور ، آریناش,,1398,9789642249671,160,1.871
ماجراهای فلسفه,علم,225000.0,دورانت ، ویلیام‌جیمز,,1400,9789642247288,420,1.867
طواسین حلاج که در سال 309 هجری در ...,علم,139500.0,حلاج ، حسین‌بن‌منصور,,1396,9789642249268,260,1.864
"چرا ""عقب"" مانده‌ایم؟: جامعه‌شناسی مردم ایران",علم,189000.0,ایزدی ، علی‌محمد,,1401,9789644053061,352,1.862
روش‌هایی آسان برای مدیریت رفتار کودکان دشوار,علم,121500.0,اپل‌بام ، مریلن,,1392,9789642244836,226,1.86
"حسن نراقی و ""خودمانی""هایش (مصاحبه‌ها)",علم,99000.0,نراقی ، حسن,,1393,9789642244461,184,1.859
من و برادرم: خاطرات اشرف پهلوی,علم,202500.0,طلوعی ، محمود,,1401,9786222462413,376,1.857
در جستجوی جهان‌های دیگر (جهان‌های موازی),علم,220500.0,ولف ، فردآلن,,1400,9789642248452,408,1.85
